apple_label,predicted_volume
131a.jpg,129.95
131b.jpg,126.95
131c.jpg,140.09
131d.jpg,123.43
131e.jpg,117.49
131f.jpg,142.82
131g.jpg,127.66
131h.jpg,127.93
131i.jpg,139.23
131j.jpg,134.57
131k.jpg,138.17
132a.jpg,248.42
132b.jpg,246.26
132c.jpg,253.69
132d.jpg,248.52
132e.jpg,246.9
132f.jpg,243.81
132g.jpg,236.41
132h.jpg,200.61
132i.jpg,214.63
133a.jpg,196.38
133b.jpg,184.5
133c.jpg,236.53
133d.jpg,234.81
133e.jpg,240.6
133f.jpg,231.2
133g.jpg,248.75
133h.jpg,232.64
133i.jpg,254.02
133j.jpg,184.52
133k.jpg,194.06
134a.jpg,223.72
134b.jpg,234.72
134c.jpg,236.14
134d.jpg,216.8
134e.jpg,220.42
134f.jpg,229.23
134g.jpg,219.75
134h.jpg,201.52
134i.jpg,215.58
135a.jpg,267.71
135b.jpg,277.32
135c.jpg,278.9
135d.jpg,278.29
135e.jpg,274.35
135f.jpg,267.03
135g.jpg,260.42
135h.jpg,199.3
135i.jpg,214.38
135j.jpg,214.91
136a.jpg,182.51
136b.jpg,185.6
136c.jpg,181.25
136d.jpg,194.46
136e.jpg,175.01
136f.jpg,188.57
136g.jpg,182.97
136h.jpg,187.36
136i.jpg,180.3
136j.jpg,195.57
137a.jpg,160.83
137b.jpg,151.84
137c.jpg,161.14
137d.jpg,168.22
137e.jpg,156.5
137f.jpg,163.41
137g.jpg,165.46
137h.jpg,167.33
137i.jpg,163.52
137j.jpg,160.93
138a.jpg,152.22
138b.jpg,134.07
138c.jpg,135.7
138d.jpg,157.52
138e.jpg,136.72
138f.jpg,134.06
138g.jpg,156.95
138h.jpg,159.15
138i.jpg,158.13
139a.jpg,188.37
139b.jpg,178.85
139c.jpg,180.01
139d.jpg,185.5
139e.jpg,181.97
139f.jpg,183.44
139g.jpg,188.77
139h.jpg,189.16
139i.jpg,147.91
139j.jpg,154.91
139k.jpg,154.79
140a.jpg,188.03
140b.jpg,202.64
140c.jpg,197.25
140d.jpg,204.69
140e.jpg,208.78
140f.jpg,204.57
140g.jpg,197.47
140h.jpg,206.43
140i.jpg,199.08
140j.jpg,189.7
140k.jpg,202.37
141a.jpg,294.52
141b.jpg,346.19
141c.jpg,334.76
141d.jpg,333.27
141e.jpg,335.91
141f.jpg,335.85
141g.jpg,327.97
141h.jpg,328.01
141i.jpg,335.45
141j.jpg,325.41
141k.jpg,326.56
141l.jpg,348.97
141m.jpg,292.37
141n.jpg,339.42
142a.jpg,247.29
142b.jpg,253.7
142c.jpg,260.99
142d.jpg,255.56
142e.jpg,254.23
142f.jpg,253.05
142g.jpg,269.53
142h.jpg,241.65
142i.jpg,269.5
143a.jpg,162.64
143b.jpg,148.11
143c.jpg,153.07
143d.jpg,169.37
143e.jpg,153.95
143f.jpg,148.39
143g.jpg,167.55
143h.jpg,164.61
143i.jpg,147.28
143j.jpg,164.59
143k.jpg,163.38
143l.jpg,170.87
144a.jpg,255.44
144b.jpg,261.76
144c.jpg,258.84
144d.jpg,258.1
144e.jpg,265.77
144f.jpg,261.76
144g.jpg,230.76
144h.jpg,248.83
145a.jpg,217.21
145b.jpg,224.42
145c.jpg,216.34
145d.jpg,227.68
145e.jpg,221.39
145f.jpg,206.12
145g.jpg,201.63
145h.jpg,146.63
145i.jpg,150.34
145j.jpg,151.22
146a.jpg,326.44
146b.jpg,329.99
146c.jpg,332.83
146d.jpg,325.02
146e.jpg,316.85
146f.jpg,310.35
146g.jpg,316.18
146h.jpg,253.39
146i.jpg,291.47
147a.jpg,369.43
147b.jpg,380.54
147c.jpg,372.26
147d.jpg,348.36
147e.jpg,364.68
147f.jpg,371.99
147g.jpg,350.84
147h.jpg,306.92
147i.jpg,329.24
148a.jpg,251.61
148b.jpg,261.46
148c.jpg,257.01
148d.jpg,251.63
148e.jpg,249.48
148f.jpg,268.38
148g.jpg,248.86
148h.jpg,245.57
148i.jpg,267.34
149a.jpg,183.42
149b.jpg,182.04
149c.jpg,183.44
149d.jpg,181.76
149e.jpg,158.09
149f.jpg,171.63
149g.jpg,183.25
149h.jpg,181.98
149i.jpg,126.84
149j.jpg,132.2
150a.jpg,170.24
150b.jpg,168.28
150c.jpg,151.78
150d.jpg,165.26
150e.jpg,163.6
150f.jpg,160.95
150g.jpg,162.27
150h.jpg,168.8
150i.jpg,161.9
150j.jpg,170.7
151a.jpg,246.11
151b.jpg,258.87
151c.jpg,248.84
151d.jpg,232.49
151e.jpg,243.03
151f.jpg,266.13
151g.jpg,249.26
151h.jpg,229.12
151i.jpg,256.35
151j.jpg,255.97
151k.jpg,273.85
152a.jpg,294.56
152b.jpg,313.64
152c.jpg,310.33
152d.jpg,319.71
152e.jpg,326.35
152f.jpg,330.67
152g.jpg,297.48
152h.jpg,308.77
152i.jpg,285.16
152j.jpg,299.4
153a.jpg,275.74
153b.jpg,283.96
153c.jpg,280.41
153d.jpg,283.01
153e.jpg,267.29
153f.jpg,263.23
153g.jpg,282.23
153h.jpg,256.4
153i.jpg,276.36
154a.jpg,164.37
154b.jpg,167.26
154c.jpg,171.76
154d.jpg,173.62
154e.jpg,163.57
154f.jpg,162.18
154g.jpg,166.53
154h.jpg,159.58
154i.jpg,167.06
154j.jpg,167.07
155a.jpg,236.87
155b.jpg,239.02
155c.jpg,238.84
155d.jpg,232.84
155e.jpg,237.88
155f.jpg,243.22
155g.jpg,244.82
155h.jpg,237.4
155i.jpg,238.22
155j.jpg,197.53
155k.jpg,206.48
156a.jpg,262.34
156b.jpg,261.53
156c.jpg,268.42
156d.jpg,271.74
156e.jpg,263.48
156f.jpg,263.85
156g.jpg,243.43
156h.jpg,254.77
156i.jpg,239.64
156j.jpg,249.9
157a.jpg,290.94
157b.jpg,291.74
157c.jpg,316.82
157d.jpg,306.91
157e.jpg,287.48
157f.jpg,291.95
157g.jpg,305.55
157h.jpg,303.91
157i.jpg,305.06
157j.jpg,321.39
158a.jpg,275.56
158b.jpg,285.75
158c.jpg,288.48
158d.jpg,287.49
158e.jpg,281.96
158f.jpg,281.6
158g.jpg,287.38
158h.jpg,226.0
158i.jpg,242.26
159a.jpg,274.27
159b.jpg,250.3
159c.jpg,267.59
159d.jpg,269.15
159e.jpg,253.3
159f.jpg,259.41
159g.jpg,265.24
159h.jpg,259.36
159i.jpg,272.22
160a.jpg,234.27
160b.jpg,226.42
160c.jpg,234.91
160d.jpg,236.86
160e.jpg,219.54
160f.jpg,207.33
160g.jpg,226.54
160h.jpg,159.2
160i.jpg,157.05
161a.jpg,181.49
161b.jpg,182.61
161c.jpg,191.02
161d.jpg,187.89
161e.jpg,186.87
161f.jpg,190.85
161g.jpg,180.12
161h.jpg,176.77
161i.jpg,179.21
161j.jpg,149.3
161k.jpg,157.83
162a.jpg,288.59
162b.jpg,286.19
162c.jpg,300.83
162d.jpg,279.93
162e.jpg,288.59
162f.jpg,294.71
162g.jpg,288.26
162h.jpg,246.37
162i.jpg,229.59
162j.jpg,255.83
163a.jpg,291.35
163b.jpg,295.63
163c.jpg,297.56
163d.jpg,297.9
163e.jpg,282.81
163f.jpg,287.14
163g.jpg,287.59
163h.jpg,207.45
163i.jpg,214.9
164a.jpg,298.79
164b.jpg,286.88
164c.jpg,276.79
164d.jpg,292.25
164e.jpg,297.39
164f.jpg,290.84
164g.jpg,297.3
164h.jpg,296.99
164i.jpg,251.23
164j.jpg,275.17
165a.jpg,271.34
165b.jpg,273.37
165c.jpg,290.32
165d.jpg,278.52
165e.jpg,259.32
165f.jpg,290.03
165g.jpg,272.48
165h.jpg,272.3
165i.jpg,263.47
165j.jpg,295.64
166a.jpg,351.26
166b.jpg,386.54
166c.jpg,375.65
166d.jpg,368.54
166e.jpg,364.82
166f.jpg,362.45
166g.jpg,380.79
166h.jpg,372.55
166i.jpg,342.34
166j.jpg,362.35
166k.jpg,383.94
167a.jpg,242.12
167b.jpg,235.24
167c.jpg,257.81
167d.jpg,246.11
167e.jpg,257.57
167f.jpg,258.75
167g.jpg,255.27
167h.jpg,260.81
167i.jpg,261.54
167j.jpg,232.07
167k.jpg,242.48
168a.jpg,367.06
168b.jpg,353.04
168c.jpg,359.26
168d.jpg,343.1
168e.jpg,357.17
168f.jpg,354.71
168g.jpg,370.97
168h.jpg,354.44
168i.jpg,297.84
168j.jpg,350.26
169a.jpg,305.57
169b.jpg,302.51
169c.jpg,285.05
169d.jpg,301.44
169e.jpg,301.68
169f.jpg,297.19
169g.jpg,299.12
169h.jpg,290.74
169i.jpg,312.81
169j.jpg,275.08
169k.jpg,273.73
169l.jpg,314.54
170a.jpg,264.86
170b.jpg,282.29
170c.jpg,303.99
170d.jpg,281.29
170e.jpg,278.44
170f.jpg,270.35
170g.jpg,268.18
170h.jpg,252.63
170i.jpg,281.46
171a.jpg,322.5
171b.jpg,313.84
171c.jpg,323.7
171d.jpg,329.3
171e.jpg,320.03
171f.jpg,312.13
171g.jpg,313.52
171h.jpg,335.87
171i.jpg,302.72
172a.jpg,131.78
172b.jpg,123.85
172c.jpg,132.45
172d.jpg,128.27
172e.jpg,124.84
172f.jpg,124.18
172g.jpg,127.08
172h.jpg,131.3
172i.jpg,132.99
173a.jpg,184.85
173b.jpg,185.9
173c.jpg,219.71
173d.jpg,209.0
173e.jpg,208.28
173f.jpg,211.43
173g.jpg,137.18
173h.jpg,147.4
174a.jpg,175.84
174b.jpg,188.89
174c.jpg,186.11
174d.jpg,177.67
174e.jpg,182.46
174f.jpg,187.62
174g.jpg,171.06
174h.jpg,151.28
174i.jpg,161.91
175a.jpg,290.52
175b.jpg,302.36
175c.jpg,326.02
175d.jpg,319.7
175e.jpg,329.2
175f.jpg,308.48
175g.jpg,305.79
175h.jpg,296.98
175i.jpg,269.18
175j.jpg,294.52
176a.jpg,317.88
176b.jpg,320.14
176c.jpg,327.81
176d.jpg,305.51
176e.jpg,307.64
176f.jpg,309.78
176g.jpg,305.04
176h.jpg,310.01
176i.jpg,244.8
176j.jpg,282.33
177a.jpg,220.21
177b.jpg,221.26
177c.jpg,226.18
177d.jpg,232.05
177e.jpg,226.04
177f.jpg,233.17
177g.jpg,232.51
177h.jpg,234.18
177i.jpg,211.68
177j.jpg,228.34
177k.jpg,234.69
177l.jpg,189.8
177m.jpg,205.7
178a.jpg,218.54
178b.jpg,218.49
178c.jpg,224.03
178d.jpg,218.92
178e.jpg,207.46
178f.jpg,221.33
178g.jpg,219.62
178h.jpg,217.33
178i.jpg,224.24
178j.jpg,231.57
179a.jpg,204.95
179b.jpg,213.58
179c.jpg,218.14
179d.jpg,222.76
179e.jpg,220.48
179f.jpg,225.91
179g.jpg,215.58
179h.jpg,206.5
179i.jpg,173.17
179j.jpg,168.34
180a.jpg,177.37
180b.jpg,171.37
180c.jpg,169.13
180d.jpg,174.0
180e.jpg,170.11
180f.jpg,168.5
180g.jpg,179.21
180h.jpg,169.13
180i.jpg,173.09
181a.jpg,219.54
181b.jpg,201.99
181c.jpg,242.49
181d.jpg,246.45
181e.jpg,257.96
181f.jpg,251.63
181g.jpg,243.98
181h.jpg,246.69
181i.jpg,243.03
181j.jpg,216.5
181k.jpg,204.01
181l.jpg,203.74
181m.jpg,208.84
182a.jpg,220.41
182b.jpg,214.86
182c.jpg,209.26
182d.jpg,198.25
182e.jpg,201.85
182f.jpg,211.09
182g.jpg,206.43
182h.jpg,171.13
182i.jpg,184.66
183a.jpg,210.28
183b.jpg,223.01
183c.jpg,232.61
183d.jpg,234.44
183e.jpg,232.79
183f.jpg,235.9
183g.jpg,221.07
183h.jpg,214.71
183i.jpg,213.88
183j.jpg,195.95
183k.jpg,200.02
184a.jpg,282.38
184b.jpg,264.33
184c.jpg,301.2
184d.jpg,283.92
184e.jpg,278.81
184f.jpg,287.35
184g.jpg,291.91
184h.jpg,289.13
184i.jpg,265.77
184j.jpg,300.59
185a.jpg,218.22
185b.jpg,205.27
185c.jpg,200.72
185d.jpg,220.3
185e.jpg,216.02
185f.jpg,201.38
185g.jpg,202.15
185h.jpg,217.43
185i.jpg,222.14
186a.jpg,270.83
186b.jpg,261.09
186c.jpg,243.83
186d.jpg,241.33
186e.jpg,254.41
186f.jpg,258.41
186g.jpg,252.02
186h.jpg,245.7
186i.jpg,266.09
186j.jpg,219.51
186k.jpg,225.26
187a.jpg,309.65
187b.jpg,297.74
187c.jpg,316.93
187d.jpg,291.55
187e.jpg,297.62
187f.jpg,311.74
187g.jpg,290.72
187h.jpg,315.24
188a.jpg,220.93
188b.jpg,227.59
188c.jpg,223.71
188d.jpg,221.29
188e.jpg,226.0
188f.jpg,224.23
188g.jpg,223.29
188h.jpg,225.01
188i.jpg,223.03
188j.jpg,216.95
188k.jpg,204.3
188l.jpg,216.23
189a.jpg,203.02
189b.jpg,211.88
189c.jpg,229.63
189d.jpg,223.04
189e.jpg,219.4
189f.jpg,219.48
189g.jpg,231.06
189h.jpg,215.95
189i.jpg,202.1
189j.jpg,216.11
189k.jpg,228.56
190a.jpg,267.04
190b.jpg,251.15
190c.jpg,242.66
190d.jpg,259.79
190e.jpg,264.81
190f.jpg,239.29
190g.jpg,245.51
190h.jpg,266.48
190i.jpg,259.41
190j.jpg,273.93
191a.jpg,331.86
191b.jpg,341.81
191c.jpg,348.87
191d.jpg,341.48
191e.jpg,324.99
191f.jpg,300.28
191g.jpg,324.68
191h.jpg,338.61
191i.jpg,328.52
191j.jpg,340.9
192a.jpg,248.46
192b.jpg,234.47
192c.jpg,248.48
192d.jpg,223.22
192e.jpg,239.78
192f.jpg,250.19
192g.jpg,230.27
192h.jpg,238.51
192i.jpg,241.13
192j.jpg,232.67
192k.jpg,251.01
193a.jpg,167.06
193b.jpg,204.38
193c.jpg,183.59
193d.jpg,184.96
193e.jpg,204.64
193f.jpg,188.5
193g.jpg,166.9
193h.jpg,182.06
193i.jpg,187.26
194a.jpg,221.12
194b.jpg,215.18
194c.jpg,225.2
194d.jpg,226.48
194e.jpg,214.13
194f.jpg,206.66
194g.jpg,235.74
194h.jpg,222.14
194i.jpg,236.14
195a.jpg,215.06
195b.jpg,217.25
195c.jpg,212.72
195d.jpg,213.67
195e.jpg,223.09
195f.jpg,221.86
195g.jpg,214.29
195h.jpg,221.67
195i.jpg,187.45
195j.jpg,189.47
196a.jpg,257.2
196b.jpg,259.59
196c.jpg,260.21
196d.jpg,244.67
196e.jpg,251.8
196f.jpg,242.5
196g.jpg,257.03
196h.jpg,188.24
196i.jpg,200.35
197a.jpg,238.25
197b.jpg,232.21
197c.jpg,232.45
197d.jpg,241.29
197e.jpg,246.52
197f.jpg,235.87
197g.jpg,241.43
197h.jpg,222.21
197i.jpg,212.63
197j.jpg,225.67
198a.jpg,255.51
198b.jpg,239.65
198c.jpg,240.97
198d.jpg,246.16
198e.jpg,240.74
198f.jpg,252.26
198g.jpg,247.08
198h.jpg,206.16
198i.jpg,227.58
199a.jpg,182.39
199b.jpg,192.89
199c.jpg,216.85
199d.jpg,214.45
199e.jpg,204.81
199f.jpg,198.68
199g.jpg,206.94
199h.jpg,202.07
199i.jpg,193.32
199j.jpg,179.33
199k.jpg,196.49
200a.jpg,245.7
200b.jpg,221.65
200c.jpg,266.14
200d.jpg,261.31
200e.jpg,261.11
200f.jpg,254.34
200g.jpg,242.5
200h.jpg,263.21
200i.jpg,269.8
200j.jpg,219.59
200k.jpg,243.17
